combo,score
10-16-18-19-22-37,0.81807252
12-16-18-19-22-37,0.81807252
09-11-16-23-27-29,0.81152794
09-11-16-23-27-32,0.81152794
09-11-16-23-29-32,0.81152794
09-11-16-27-29-32,0.81152794
09-11-23-27-29-32,0.81152794
09-16-23-27-29-32,0.81152794
11-16-23-27-29-32,0.81152794
01-04-06-20-30-34,0.80503572
01-04-06-20-30-37,0.80503572
01-04-06-20-34-37,0.80503572
01-04-06-30-34-37,0.80503572
01-04-20-30-34-37,0.80503572
01-06-20-30-34-37,0.80503572
04-06-20-30-34-37,0.80503572
04-05-12-13-24-26,0.79859543
04-05-12-13-24-33,0.79859543
04-05-12-13-26-33,0.79859543
04-05-12-24-26-33,0.79859543
04-05-13-24-26-33,0.79859543
04-12-13-24-26-33,0.79859543
05-12-13-24-26-33,0.79859543
03-12-25-29-30-32,0.79220667
03-12-25-29-30-33,0.79220667
03-12-25-29-32-33,0.79220667
03-12-25-30-32-33,0.79220667
03-12-29-30-32-33,0.79220667
03-25-29-30-32-33,0.79220667
12-25-29-30-32-33,0.79220667
06-07-12-25-26-30,0.78586901
06-07-12-25-26-33,0.78586901
06-07-12-25-30-33,0.78586901
06-07-12-26-30-33,0.78586901
06-07-25-26-30-33,0.78586901
06-12-25-26-30-33,0.78586901
07-12-25-26-30-33,0.78586901
01-16-21-26-27-30,0.77958206
01-16-21-26-27-35,0.77958206
01-16-21-26-30-35,0.77958206
01-16-21-27-30-35,0.77958206
01-16-26-27-30-35,0.77958206
01-21-26-27-30-35,0.77958206
16-21-26-27-30-35,0.77958206
02-13-19-20-24-26,0.7733454
02-13-19-20-24-35,0.7733454
02-13-19-20-26-35,0.7733454
02-13-19-24-26-35,0.7733454
02-13-20-24-26-35,0.7733454
02-19-20-24-26-35,0.7733454
13-19-20-24-26-35,0.7733454
01-08-10-14-25-33,0.76715864
01-08-10-14-25-35,0.76715864
01-08-10-14-33-35,0.76715864
01-08-10-25-33-35,0.76715864
01-08-14-25-33-35,0.76715864
01-10-14-25-33-35,0.76715864
08-10-14-25-33-35,0.76715864
12-22-23-26-33-35,0.76102137
12-22-23-26-33-37,0.76102137
12-22-23-26-35-37,0.76102137
12-22-23-33-35-37,0.76102137
12-22-26-33-35-37,0.76102137
12-23-26-33-35-37,0.76102137
22-23-26-33-35-37,0.76102137
03-17-19-24-28-29,0.7549332
03-17-19-24-28-35,0.7549332
03-17-19-24-29-35,0.7549332
03-17-19-28-29-35,0.7549332
03-17-24-28-29-35,0.7549332
03-19-24-28-29-35,0.7549332
17-19-24-28-29-35,0.7549332
04-05-09-13-17-22,0.74889374
04-05-09-13-17-28,0.74889374
04-05-09-13-22-28,0.74889374
04-05-09-17-22-28,0.74889374
04-05-13-17-22-28,0.74889374
04-09-13-17-22-28,0.74889374
05-09-13-17-22-28,0.74889374
05-12-13-15-18-35,0.74290259
05-12-13-15-18-37,0.74290259
05-12-13-15-35-37,0.74290259
05-12-13-18-35-37,0.74290259
05-12-15-18-35-37,0.74290259
05-13-15-18-35-37,0.74290259
12-13-15-18-35-37,0.74290259
07-10-16-20-26-32,0.73695936
07-10-16-20-26-35,0.73695936
07-10-16-20-32-35,0.73695936
07-10-16-26-32-35,0.73695936
07-10-20-26-32-35,0.73695936
07-16-20-26-32-35,0.73695936
10-16-20-26-32-35,0.73695936
01-11-12-14-20-26,0.73106369
01-11-12-14-20-29,0.73106369
01-11-12-14-26-29,0.73106369
01-11-12-20-26-29,0.73106369
01-11-14-20-26-29,0.73106369
01-12-14-20-26-29,0.73106369
11-12-14-20-26-29,0.73106369
01-05-15-16-18-27,0.72521518
01-05-15-16-18-34,0.72521518
01-05-15-16-27-34,0.72521518
01-05-15-18-27-34,0.72521518
01-05-16-18-27-34,0.72521518
01-15-16-18-27-34,0.72521518
05-15-16-18-27-34,0.72521518
01-07-22-23-33-34,0.71941346
01-07-22-23-33-35,0.71941346
01-07-22-23-34-35,0.71941346
01-07-22-33-34-35,0.71941346
01-07-23-33-34-35,0.71941346
01-22-23-33-34-35,0.71941346
07-22-23-33-34-35,0.71941346
01-03-07-23-24-33,0.71365815
01-03-07-23-24-36,0.71365815
01-03-07-23-33-36,0.71365815
01-03-07-24-33-36,0.71365815
01-03-23-24-33-36,0.71365815
01-07-23-24-33-36,0.71365815
03-07-23-24-33-36,0.71365815
02-07-09-12-13-14,0.70794889
02-07-09-12-13-29,0.70794889
02-07-09-12-14-29,0.70794889
02-07-09-13-14-29,0.70794889
02-07-12-13-14-29,0.70794889
02-09-12-13-14-29,0.70794889
07-09-12-13-14-29,0.70794889
05-09-12-15-30-31,0.70228529
05-09-12-15-30-34,0.70228529
05-09-12-15-31-34,0.70228529
05-09-12-30-31-34,0.70228529
05-09-15-30-31-34,0.70228529
05-12-15-30-31-34,0.70228529
09-12-15-30-31-34,0.70228529
01-06-18-19-35-36,0.69666701
01-06-18-19-35-37,0.69666701
01-06-18-19-36-37,0.69666701
01-06-18-35-36-37,0.69666701
01-06-19-35-36-37,0.69666701
01-18-19-35-36-37,0.69666701
06-18-19-35-36-37,0.69666701
01-04-07-08-09-20,0.69109368
01-04-07-08-09-21,0.69109368
01-04-07-08-20-21,0.69109368
01-04-07-09-20-21,0.69109368
01-04-08-09-20-21,0.69109368
01-07-08-09-20-21,0.69109368
04-07-08-09-20-21,0.69109368
10-14-17-20-26-27,0.68556493
10-14-17-20-26-29,0.68556493
10-14-17-20-27-29,0.68556493
10-14-17-26-27-29,0.68556493
10-14-20-26-27-29,0.68556493
10-17-20-26-27-29,0.68556493
14-17-20-26-27-29,0.68556493
10-12-20-29-30-31,0.68008041
10-12-20-29-30-34,0.68008041
10-12-20-29-31-34,0.68008041
10-12-20-30-31-34,0.68008041
10-12-29-30-31-34,0.68008041
10-20-29-30-31-34,0.68008041
12-20-29-30-31-34,0.68008041
02-12-18-29-32-36,0.67463976
02-12-18-29-32-37,0.67463976
02-12-18-29-36-37,0.67463976
02-12-18-32-36-37,0.67463976
02-12-29-32-36-37,0.67463976
02-18-29-32-36-37,0.67463976
12-18-29-32-36-37,0.67463976
02-05-10-17-21-31,0.66924265
02-05-10-17-21-36,0.66924265
02-05-10-17-31-36,0.66924265
02-05-10-21-31-36,0.66924265
02-05-17-21-31-36,0.66924265
02-10-17-21-31-36,0.66924265
05-10-17-21-31-36,0.66924265
05-07-10-11-29-31,0.6638887
05-07-10-11-29-37,0.6638887
05-07-10-11-31-37,0.6638887
05-07-10-29-31-37,0.6638887
05-07-11-29-31-37,0.6638887
05-10-11-29-31-37,0.6638887
07-10-11-29-31-37,0.6638887
02-03-06-17-33-35,0.6585776
02-03-06-17-33-36,0.6585776
02-03-06-17-35-36,0.6585776
02-03-06-33-35-36,0.6585776
02-03-17-33-35-36,0.6585776
02-06-17-33-35-36,0.6585776
03-06-17-33-35-36,0.6585776
04-06-08-23-28-29,0.65330897
04-06-08-23-28-34,0.65330897
04-06-08-23-29-34,0.65330897
04-06-08-28-29-34,0.65330897
04-06-23-28-29-34,0.65330897
04-08-23-28-29-34,0.65330897
06-08-23-28-29-34,0.65330897
02-07-09-21-23-24,0.6480825
02-07-09-21-23-30,0.6480825
02-07-09-21-24-30,0.6480825
02-07-09-23-24-30,0.6480825
02-07-21-23-24-30,0.6480825
02-09-21-23-24-30,0.6480825
07-09-21-23-24-30,0.6480825
01-08-09-11-18-27,0.64289784
01-08-09-11-18-35,0.64289784
01-08-09-11-27-35,0.64289784
01-08-09-18-27-35,0.64289784
01-08-11-18-27-35,0.64289784
01-09-11-18-27-35,0.64289784
08-09-11-18-27-35,0.64289784
09-15-21-30-33-34,0.63775466
09-15-21-30-33-37,0.63775466
09-15-21-30-34-37,0.63775466
09-15-21-33-34-37,0.63775466
09-15-30-33-34-37,0.63775466
09-21-30-33-34-37,0.63775466
15-21-30-33-34-37,0.63775466
01-03-07-12-17-32,0.63265262
01-03-07-12-17-34,0.63265262
01-03-07-12-32-34,0.63265262
01-03-07-17-32-34,0.63265262
01-03-12-17-32-34,0.63265262
01-07-12-17-32-34,0.63265262
03-07-12-17-32-34,0.63265262
03-10-12-18-19-24,0.6275914
03-10-12-18-19-32,0.6275914
03-10-12-18-24-32,0.6275914
03-10-12-19-24-32,0.6275914
03-10-18-19-24-32,0.6275914
03-12-18-19-24-32,0.6275914
10-12-18-19-24-32,0.6275914
02-14-15-26-27-34,0.62257067
02-14-15-26-27-36,0.62257067
02-14-15-26-34-36,0.62257067
02-14-15-27-34-36,0.62257067
02-14-26-27-34-36,0.62257067
02-15-26-27-34-36,0.62257067
14-15-26-27-34-36,0.62257067
09-12-22-26-28-31,0.61759011
09-12-22-26-28-37,0.61759011
09-12-22-26-31-37,0.61759011
09-12-22-28-31-37,0.61759011
09-12-26-28-31-37,0.61759011
09-22-26-28-31-37,0.61759011
12-22-26-28-31-37,0.61759011
01-10-28-29-30-33,0.61264938
01-10-28-29-30-34,0.61264938
01-10-28-29-33-34,0.61264938
01-10-28-30-33-34,0.61264938
01-10-29-30-33-34,0.61264938
01-28-29-30-33-34,0.61264938
10-28-29-30-33-34,0.61264938
01-02-12-13-14-30,0.60774819
01-02-12-13-14-36,0.60774819
01-02-12-13-30-36,0.60774819
01-02-12-14-30-36,0.60774819
01-02-13-14-30-36,0.60774819
01-12-13-14-30-36,0.60774819
02-12-13-14-30-36,0.60774819
02-04-08-10-12-29,0.6028862
02-04-08-10-12-32,0.6028862
02-04-08-10-29-32,0.6028862
02-04-08-12-29-32,0.6028862
02-04-10-12-29-32,0.6028862
02-08-10-12-29-32,0.6028862
04-08-10-12-29-32,0.6028862
08-09-18-20-27-29,0.59806311
08-09-18-20-27-32,0.59806311
08-09-18-20-29-32,0.59806311
08-09-18-27-29-32,0.59806311
08-09-20-27-29-32,0.59806311
08-18-20-27-29-32,0.59806311
09-18-20-27-29-32,0.59806311
07-17-20-23-24-34,0.59327861
07-17-20-23-24-36,0.59327861
07-17-20-23-34-36,0.59327861
07-17-20-24-34-36,0.59327861
07-17-23-24-34-36,0.59327861
07-20-23-24-34-36,0.59327861
17-20-23-24-34-36,0.59327861
02-06-10-12-25-28,0.58853238
02-06-10-12-25-35,0.58853238
02-06-10-12-28-35,0.58853238
02-06-10-25-28-35,0.58853238
02-06-12-25-28-35,0.58853238
02-10-12-25-28-35,0.58853238
06-10-12-25-28-35,0.58853238
07-15-20-28-29-34,0.58382412
07-15-20-28-29-36,0.58382412
07-15-20-28-34-36,0.58382412
07-15-20-29-34-36,0.58382412
07-15-28-29-34-36,0.58382412
07-20-28-29-34-36,0.58382412
15-20-28-29-34-36,0.58382412
04-11-21-26-27-28,0.57915353
04-11-21-26-27-33,0.57915353
04-11-21-26-28-33,0.57915353
04-11-21-27-28-33,0.57915353
04-11-26-27-28-33,0.57915353
04-21-26-27-28-33,0.57915353
11-21-26-27-28-33,0.57915353
14-21-22-23-24-28,0.5745203
14-21-22-23-24-34,0.5745203
14-21-22-23-28-34,0.5745203
14-21-22-24-28-34,0.5745203
14-21-23-24-28-34,0.5745203
14-22-23-24-28-34,0.5745203
21-22-23-24-28-34,0.5745203
03-05-06-10-19-21,0.56992414
03-05-06-10-19-35,0.56992414
03-05-06-10-21-35,0.56992414
03-05-06-19-21-35,0.56992414
03-05-10-19-21-35,0.56992414
03-06-10-19-21-35,0.56992414
05-06-10-19-21-35,0.56992414
05-13-16-23-27-31,0.56536474
05-13-16-23-27-34,0.56536474
05-13-16-23-31-34,0.56536474
05-13-16-27-31-34,0.56536474
05-13-23-27-31-34,0.56536474
05-16-23-27-31-34,0.56536474
13-16-23-27-31-34,0.56536474
07-08-11-18-20-30,0.56084183
07-08-11-18-20-34,0.56084183
07-08-11-18-30-34,0.56084183
07-08-11-20-30-34,0.56084183
07-08-18-20-30-34,0.56084183
07-11-18-20-30-34,0.56084183
08-11-18-20-30-34,0.56084183
01-08-09-23-24-31,0.55635509
01-08-09-23-24-36,0.55635509
01-08-09-23-31-36,0.55635509
01-08-09-24-31-36,0.55635509
01-08-23-24-31-36,0.55635509
01-09-23-24-31-36,0.55635509
08-09-23-24-31-36,0.55635509
04-11-12-23-26-32,0.55190425
04-11-12-23-26-37,0.55190425
04-11-12-23-32-37,0.55190425
04-11-12-26-32-37,0.55190425
04-11-23-26-32-37,0.55190425
04-12-23-26-32-37,0.55190425
11-12-23-26-32-37,0.55190425
07-10-11-18-20-29,0.54748902
07-10-11-18-20-30,0.54748902
07-10-11-18-29-30,0.54748902
07-10-11-20-29-30,0.54748902
07-10-18-20-29-30,0.54748902
07-11-18-20-29-30,0.54748902
10-11-18-20-29-30,0.54748902
12-14-20-27-31-34,0.54310911
12-14-20-27-31-37,0.54310911
12-14-20-27-34-37,0.54310911
12-14-20-31-34-37,0.54310911
12-14-27-31-34-37,0.54310911
12-20-27-31-34-37,0.54310911
14-20-27-31-34-37,0.54310911
09-17-18-20-22-27,0.53876423
09-17-18-20-22-36,0.53876423
09-17-18-20-27-36,0.53876423
09-17-18-22-27-36,0.53876423
09-17-20-22-27-36,0.53876423
09-18-20-22-27-36,0.53876423
17-18-20-22-27-36,0.53876423
02-08-15-26-28-31,0.53445412
02-08-15-26-28-32,0.53445412
02-08-15-26-31-32,0.53445412
02-08-15-28-31-32,0.53445412
02-08-26-28-31-32,0.53445412
02-15-26-28-31-32,0.53445412
08-15-26-28-31-32,0.53445412
04-06-09-12-25-31,0.53017849
04-06-09-12-25-36,0.53017849
04-06-09-12-31-36,0.53017849
04-06-09-25-31-36,0.53017849
04-06-12-25-31-36,0.53017849
04-09-12-25-31-36,0.53017849
06-09-12-25-31-36,0.53017849
04-09-10-23-28-30,0.52593706
04-09-10-23-28-34,0.52593706
04-09-10-23-30-34,0.52593706
04-09-10-28-30-34,0.52593706
04-09-23-28-30-34,0.52593706
04-10-23-28-30-34,0.52593706
09-10-23-28-30-34,0.52593706
07-15-18-24-29-31,0.52172956
07-15-18-24-29-34,0.52172956
07-15-18-24-31-34,0.52172956
07-15-18-29-31-34,0.52172956
07-15-24-29-31-34,0.52172956
07-18-24-29-31-34,0.52172956
15-18-24-29-31-34,0.52172956
04-08-18-20-29-35,0.51755572
04-08-18-20-29-37,0.51755572
04-08-18-20-35-37,0.51755572
04-08-18-29-35-37,0.51755572
04-08-20-29-35-37,0.51755572
04-18-20-29-35-37,0.51755572
08-18-20-29-35-37,0.51755572
01-02-12-16-19-29,0.51341528
01-02-12-16-19-32,0.51341528
01-02-12-16-29-32,0.51341528
01-02-12-19-29-32,0.51341528
01-02-16-19-29-32,0.51341528
01-12-16-19-29-32,0.51341528
02-12-16-19-29-32,0.51341528
04-07-16-19-26-31,0.50930796
04-07-16-19-26-33,0.50930796
04-07-16-19-31-33,0.50930796
04-07-16-26-31-33,0.50930796
04-07-19-26-31-33,0.50930796
04-16-19-26-31-33,0.50930796
07-16-19-26-31-33,0.50930796
01-04-07-11-12-18,0.50523349
01-04-07-11-12-26,0.50523349
01-04-07-11-18-26,0.50523349
01-04-07-12-18-26,0.50523349
01-04-11-12-18-26,0.50523349
01-07-11-12-18-26,0.50523349
04-07-11-12-18-26,0.50523349
02-04-14-15-22-27,0.50119163
02-04-14-15-22-34,0.50119163
02-04-14-15-27-34,0.50119163
02-04-14-22-27-34,0.50119163
02-04-15-22-27-34,0.50119163
02-14-15-22-27-34,0.50119163
04-14-15-22-27-34,0.50119163
01-09-16-19-23-29,0.49718209
01-09-16-19-23-32,0.49718209
01-09-16-19-29-32,0.49718209
01-09-16-23-29-32,0.49718209
01-09-19-23-29-32,0.49718209
01-16-19-23-29-32,0.49718209
09-16-19-23-29-32,0.49718209
14-15-16-19-25-28,0.49320464
14-15-16-19-25-33,0.49320464
14-15-16-19-28-33,0.49320464
14-15-16-25-28-33,0.49320464
14-15-19-25-28-33,0.49320464
14-16-19-25-28-33,0.49320464
15-16-19-25-28-33,0.49320464
05-12-21-25-27-34,0.489259
05-12-21-25-27-36,0.489259
05-12-21-25-34-36,0.489259
05-12-21-27-34-36,0.489259
05-12-25-27-34-36,0.489259
05-21-25-27-34-36,0.489259
12-21-25-27-34-36,0.489259
03-08-09-14-15-22,0.48534493
03-08-09-14-15-32,0.48534493
03-08-09-14-22-32,0.48534493
03-08-09-15-22-32,0.48534493
03-08-14-15-22-32,0.48534493
03-09-14-15-22-32,0.48534493
08-09-14-15-22-32,0.48534493
03-08-11-15-19-24,0.48146217
03-08-11-15-19-32,0.48146217
03-08-11-15-24-32,0.48146217
03-08-11-19-24-32,0.48146217
03-08-15-19-24-32,0.48146217
03-11-15-19-24-32,0.48146217
08-11-15-19-24-32,0.48146217
04-07-08-11-21-23,0.47761047
04-07-08-11-21-35,0.47761047
04-07-08-11-23-35,0.47761047
04-07-08-21-23-35,0.47761047
04-07-11-21-23-35,0.47761047
04-08-11-21-23-35,0.47761047
07-08-11-21-23-35,0.47761047
01-03-09-10-15-25,0.47378959
01-03-09-10-15-35,0.47378959
01-03-09-10-25-35,0.47378959
01-03-09-15-25-35,0.47378959
01-03-10-15-25-35,0.47378959
01-09-10-15-25-35,0.47378959
03-09-10-15-25-35,0.47378959
01-06-08-09-14-29,0.46999927
01-06-08-09-14-33,0.46999927
01-06-08-09-29-33,0.46999927
01-06-08-14-29-33,0.46999927
01-06-09-14-29-33,0.46999927
01-08-09-14-29-33,0.46999927
06-08-09-14-29-33,0.46999927
03-05-09-13-15-21,0.46623927
03-05-09-13-15-31,0.46623927
03-05-09-13-21-31,0.46623927
03-05-09-15-21-31,0.46623927
03-05-13-15-21-31,0.46623927
03-09-13-15-21-31,0.46623927
05-09-13-15-21-31,0.46623927
15-18-21-22-23-25,0.46250936
15-18-21-22-23-32,0.46250936
15-18-21-22-25-32,0.46250936
15-18-21-23-25-32,0.46250936
15-18-22-23-25-32,0.46250936
15-21-22-23-25-32,0.46250936
18-21-22-23-25-32,0.46250936
01-02-04-14-15-22,0.45880929
01-02-04-14-15-23,0.45880929
01-02-04-14-22-23,0.45880929
01-02-04-15-22-23,0.45880929
01-02-14-15-22-23,0.45880929
01-04-14-15-22-23,0.45880929
02-04-14-15-22-23,0.45880929
06-11-13-14-16-27,0.45513881
06-11-13-14-16-34,0.45513881
06-11-13-14-27-34,0.45513881
06-11-13-16-27-34,0.45513881
06-11-14-16-27-34,0.45513881
06-13-14-16-27-34,0.45513881
11-13-14-16-27-34,0.45513881
10-11-12-17-23-30,0.4514977
10-11-12-17-23-36,0.4514977
10-11-12-17-30-36,0.4514977
10-11-12-23-30-36,0.4514977
10-11-17-23-30-36,0.4514977
10-12-17-23-30-36,0.4514977
11-12-17-23-30-36,0.4514977
01-05-08-09-20-30,0.44788572
01-05-08-09-20-37,0.44788572
01-05-08-09-30-37,0.44788572
01-05-08-20-30-37,0.44788572
01-05-09-20-30-37,0.44788572
01-08-09-20-30-37,0.44788572
05-08-09-20-30-37,0.44788572
05-07-22-29-30-32,0.44430263
05-07-22-29-30-36,0.44430263
05-07-22-29-32-36,0.44430263
05-07-22-30-32-36,0.44430263
05-07-29-30-32-36,0.44430263
05-22-29-30-32-36,0.44430263
07-22-29-30-32-36,0.44430263
03-08-10-15-18-23,0.44074821
03-08-10-15-18-37,0.44074821
03-08-10-15-23-37,0.44074821
03-08-10-18-23-37,0.44074821
03-08-15-18-23-37,0.44074821
03-10-15-18-23-37,0.44074821
08-10-15-18-23-37,0.44074821
04-13-14-15-17-27,0.43722223
04-13-14-15-17-33,0.43722223
04-13-14-15-27-33,0.43722223
04-13-14-17-27-33,0.43722223
04-13-15-17-27-33,0.43722223
04-14-15-17-27-33,0.43722223
13-14-15-17-27-33,0.43722223
07-19-23-33-34-35,0.43372445
07-19-23-33-34-36,0.43372445
07-19-23-33-35-36,0.43372445
07-19-23-34-35-36,0.43372445
07-19-33-34-35-36,0.43372445
07-23-33-34-35-36,0.43372445
19-23-33-34-35-36,0.43372445
02-15-19-20-22-31,0.43025465
02-15-19-20-22-36,0.43025465
02-15-19-20-31-36,0.43025465
02-15-19-22-31-36,0.43025465
02-15-20-22-31-36,0.43025465
02-19-20-22-31-36,0.43025465
15-19-20-22-31-36,0.43025465
11-13-19-25-29-36,0.42681262
11-13-19-25-29-37,0.42681262
11-13-19-25-36-37,0.42681262
11-13-19-29-36-37,0.42681262
11-13-25-29-36-37,0.42681262
11-19-25-29-36-37,0.42681262
13-19-25-29-36-37,0.42681262
11-13-14-18-19-23,0.42339812
11-13-14-18-19-31,0.42339812
11-13-14-18-23-31,0.42339812
11-13-14-19-23-31,0.42339812
11-13-18-19-23-31,0.42339812
11-14-18-19-23-31,0.42339812
13-14-18-19-23-31,0.42339812
02-12-18-20-25-28,0.42001093
02-12-18-20-25-30,0.42001093
02-12-18-20-28-30,0.42001093
02-12-18-25-28-30,0.42001093
02-12-20-25-28-30,0.42001093
02-18-20-25-28-30,0.42001093
12-18-20-25-28-30,0.42001093
04-05-13-16-22-23,0.41665084
04-05-13-16-22-35,0.41665084
04-05-13-16-23-35,0.41665084
04-05-13-22-23-35,0.41665084
04-05-16-22-23-35,0.41665084
04-13-16-22-23-35,0.41665084
05-13-16-22-23-35,0.41665084
11-12-18-19-23-26,0.41331764
11-12-18-19-23-31,0.41331764
11-12-18-19-26-31,0.41331764
11-12-18-23-26-31,0.41331764
11-12-19-23-26-31,0.41331764
11-18-19-23-26-31,0.41331764
12-18-19-23-26-31,0.41331764
01-02-04-19-21-26,0.4100111
01-02-04-19-21-28,0.4100111
